srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,category
272763,2013-03-14 19:56:50,24,85,4.0,173.84,205,10438,5,4.5,0,4.5,0.1372,5.8,7,243.65,1,28317,1,16,2,0,1,1,,,0,,,,0.0,0.0,,0.0,1.0,,0.0,0.0,12.0,0.0,0.0,45.0,,,,,,,,,,0,,0,0
169267,2013-05-02 14:16:41,5,137,3.01,109.81,219,42356,2,1.5,1,1.39,0.0007,4.41,2,48.0,0,3073,1,47,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
296815,2013-06-20 13:45:11,5,219,,,219,12391,3,3.5,1,0.69,,0.0,22,90.0,0,26465,2,22,2,0,1,1,,110.73,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
235401,2013-02-08 10:29:45,5,219,,,219,3775,3,4.0,1,4.29,0.2241,5.11,18,160.0,0,13870,1,22,2,0,1,1,,232.29,0,,,,-1.0,0.0,12.0,-1.0,0.0,12.0,,,,-1.0,0.0,12.0,,,,,,,-1.0,0.0,12.0,0,,0,0
111152,2013-02-18 13:45:32,5,219,,,219,112265,3,3.5,0,0.69,0.0298,4.7,14,199.0,0,19371,2,151,4,0,1,1,,922.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
324705,2013-02-08 17:02:30,5,219,,,219,39219,3,3.5,0,3.0,0.0587,4.77,18,102.0,0,23059,7,155,2,2,1,0,,929.98,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
108014,2012-12-02 16:02:09,14,100,,,219,52539,2,3.5,1,3.95,0.2964,4.77,1,161.91,0,3187,3,28,2,0,1,0,,343.51,1,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,,,,,,,,,,-1.0,0.0,10.0,0,,0,0
277791,2013-03-18 03:09:32,31,219,,,219,4273,3,4.5,1,0.0,0.0286,4.55,6,79.0,0,7443,2,55,2,0,1,0,,192.43,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
83203,2013-06-16 22:21:38,26,39,,,220,42906,4,4.0,1,5.12,0.1844,0.0,3,128.65,1,20905,5,50,2,1,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
157814,2013-06-02 18:52:02,14,100,,,98,135330,3,2.5,0,2.3,0.0566,4.85,16,69.4,0,11870,3,21,2,1,1,0,,8914.72,0,,,,,,,,,,-1.0,0.0,7.0,,,,,,,,,,,,,0,,0,0
145617,2013-05-11 18:56:31,5,219,3.94,304.8,154,5511,4,4.5,0,4.76,0.0522,4.97,15,107.0,1,13247,8,59,1,0,1,0,,4510.95,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
164815,2013-03-04 06:40:54,5,219,,,219,57016,3,4.0,0,3.3,,4.71,27,129.0,0,27891,4,51,2,0,1,0,,,0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
254788,2013-04-06 19:22:52,5,219,,,32,62792,4,4.0,1,4.5,0.1306,5.77,2,260.0,1,16363,1,39,1,0,1,0,,5819.37,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
117074,2013-06-01 07:23:16,5,219,,,219,137744,2,3.5,1,2.64,0.0184,3.84,4,39.0,0,13818,7,1,1,0,1,0,,1526.38,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,7.0,,,,,,,0.0,0.0,,0,,0,0
187647,2013-01-04 10:20:25,5,219,,,219,116818,2,2.5,1,3.0,0.2285,4.59,9,45.0,0,9297,1,24,1,0,1,0,,2360.14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
291079,2013-04-13 00:10:07,5,219,,,219,10920,2,3.0,0,2.2,0.0234,4.71,21,87.0,1,9265,1,0,2,0,1,1,,266.38,0,,,,,,,,,,,,,-1.0,0.0,15.0,,,,,,,0.0,0.0,5.0,0,,0,0
20348,2012-12-17 15:09:09,5,219,,,219,50548,2,0.0,1,1.61,0.1375,4.05,9,79.0,0,8203,1,0,1,2,1,0,,0.21,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
25765,2013-06-26 18:06:23,5,219,,,219,75128,3,4.0,1,1.39,,0.0,16,129.0,0,22652,2,3,2,0,1,1,,59.37,0,,,,,,,,,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,,0,,0,0
29762,2012-12-25 08:47:35,12,99,,,219,351,3,4.0,1,1.61,0.0214,5.1,28,159.53,0,5521,6,130,4,1,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
42028,2012-12-13 01:14:52,24,216,,,215,55645,4,4.5,0,3.85,0.0144,5.05,19,92.15,0,25564,1,2,1,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,26.0,,,,-1.0,0.0,26.0,,,,0,,0,0
188177,2013-04-25 12:01:10,5,137,,,99,48421,4,4.0,0,3.0,0.0158,5.63,3,313.0,0,25718,4,90,3,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
289990,2013-05-16 17:58:38,5,35,,,215,43274,3,4.0,1,6.07,0.2736,5.15,21,112.0,1,9371,2,3,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,23.0,0.0,0.0,5.0,,,,0,,0,0
215150,2012-11-01 07:31:06,5,219,,,219,138452,4,4.5,1,4.74,0.4518,5.78,2,249.0,0,13430,2,9,2,0,1,1,,2434.58,1,,,,0.0,0.0,25.0,0.0,0.0,25.0,,,,-1.0,0.0,20.0,,,,,,,-1.0,0.0,20.0,0,,0,0
77401,2013-02-26 13:58:37,5,219,,,96,131187,3,3.0,0,2.89,0.0729,4.91,34,88.0,0,10867,3,15,2,0,1,0,-55.951,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
23354,2013-04-23 15:21:34,19,158,,,158,99665,3,0.0,0,3.61,,3.93,9,36.76,0,23272,3,27,2,3,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
210059,2013-04-02 15:59:24,14,100,,,100,85722,3,4.0,0,3.74,0.1347,4.92,20,112.34,0,20438,1,38,2,0,1,1,,65.5,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
319647,2013-04-18 11:34:17,15,55,,,4,91040,4,4.5,1,0.69,0.1591,4.82,2,88.62,0,21769,1,18,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,14.0,,1.0,,0.0,0.0,10.0,,,,0,,0,0
90076,2013-01-09 16:08:58,13,81,,,98,60924,3,0.0,0,4.44,0.708,4.15,15,36.21,0,3164,5,85,3,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
313462,2013-05-27 14:34:19,16,31,3.67,136.51,31,86228,4,4.0,0,0.69,0.0021,4.7,15,106.03,0,9617,1,8,4,0,4,0,,155.92,0,,,,,,,,,,,,,1.0,0.0,9.0,,,,1.0,0.0,9.0,,,,0,,0,0
163820,2012-12-06 05:52:19,5,22,,,212,106163,4,4.0,1,3.69,0.0427,5.16,28,99.0,1,21247,1,4,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
132469,2013-04-25 05:45:31,5,219,,,219,17339,0,1.0,0,0.0,,5.11,8,67.0,0,16928,1,2,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
22137,2012-11-04 15:41:37,5,219,3.5,213.22,219,124699,3,4.0,0,1.61,,5.03,16,149.0,1,8551,1,2,2,0,1,0,,154.59,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
219503,2013-05-30 16:41:20,5,219,,,219,90723,2,3.5,1,1.61,0.0014,4.98,11,120.0,0,3073,2,15,2,0,1,1,,1.69,0,,,,0.0,0.0,8.0,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,8.0,0,,0,0
272460,2013-01-11 08:38:36,15,55,,,55,17940,4,4.0,1,2.2,0.1632,5.4,2,188.77,0,15867,2,126,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
17735,2013-06-04 12:51:16,9,59,,,59,48833,3,4.0,0,2.4,0.0044,0.0,21,120.26,1,15632,2,3,2,0,1,1,,123.94,1,,,,,,,0.0,0.0,58.0,,,,1.0,0.0,11.0,,,,,,,,,,0,,0,0
19524,2013-05-02 07:44:22,5,219,,,100,25820,3,4.5,1,1.1,0.3015,4.97,3,194.0,0,8568,2,23,1,0,1,1,,23.56,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0,0
120856,2013-04-30 14:57:38,32,220,,,220,137533,4,4.0,0,2.4,0.1848,5.0,1,121.34,0,2324,3,38,2,0,1,1,,82.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
281844,2013-03-11 06:28:11,5,219,5.0,860.12,219,18255,5,4.5,1,3.47,0.0263,6.07,1,329.0,1,23605,8,56,2,0,1,0,,921.48,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
231625,2013-01-15 00:03:37,5,39,2.71,80.4,219,135698,3,4.5,1,1.95,,4.88,27,89.0,0,24361,1,64,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
297415,2013-03-20 10:39:53,29,132,,,216,93677,4,4.5,1,4.03,0.0613,5.54,35,241.85,0,18659,1,12,1,0,1,0,,,0,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,,,,,,,0,,0,0
273536,2013-05-12 21:26:04,5,219,,,219,36412,4,4.5,0,4.19,0.0828,5.17,1,172.0,1,23904,1,13,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
41045,2013-01-16 15:40:22,5,219,,,219,47571,3,4.0,1,0.0,0.0076,4.33,14,68.0,1,11537,2,3,2,0,1,1,,168.74,0,,,,-1.0,0.0,35.0,,,,,,,-1.0,0.0,30.0,,,,,,,-1.0,0.0,30.0,0,,0,0
259612,2012-11-28 04:31:44,5,219,,,219,103251,3,4.5,1,2.4,0.0963,4.91,3,120.0,1,11261,1,0,2,0,1,0,,395.67,0,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,,0,,0,0
134731,2012-11-30 13:43:13,32,220,,,220,139966,5,4.5,1,5.06,0.4306,5.49,4,385.82,0,1238,1,8,2,0,1,1,,153.05,0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
226434,2012-11-30 19:29:26,5,219,,,219,112502,4,4.0,1,3.61,0.0614,5.7,35,199.0,0,6502,4,60,2,0,1,0,,367.94,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
105379,2013-03-07 22:45:17,5,219,,,35,72500,4,0.0,0,1.1,,6.04,29,399.0,0,927,2,51,2,0,1,1,,3247.2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
259310,2013-04-21 17:06:45,5,219,,,31,90236,1,4.5,0,6.5,0.5586,4.81,10,111.0,0,7770,1,115,2,0,1,0,,4616.7,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
204361,2012-11-19 19:18:52,18,129,,,129,45962,4,0.0,0,4.77,,4.68,29,192.18,0,11199,1,4,3,0,1,1,,118.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
17177,2013-01-22 14:08:33,5,219,,,219,95620,4,4.0,1,3.87,0.1237,5.36,30,200.0,0,27182,1,17,2,0,1,1,,155.94,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
164374,2012-12-11 08:36:16,5,219,,,219,112568,5,4.5,1,4.75,0.1776,5.65,25,157.0,1,18774,1,39,3,1,1,1,,704.93,0,,,,,,,-1.0,0.0,5.0,,,,-1.0,0.0,5.0,,,,,,,-1.0,0.0,5.0,0,,0,0
285565,2013-02-09 13:35:52,5,219,,,219,95620,4,4.0,1,3.87,0.0475,5.36,35,210.0,0,4599,4,64,3,0,3,0,,1913.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
145368,2013-03-06 06:36:07,15,55,3.57,184.05,14,71295,3,3.5,0,3.71,0.0741,4.02,30,75.08,0,9387,4,1,2,1,1,1,,,0,,,,,,,,,,,,,1.0,0.0,50.0,,,,,,,,,,0,,0,0
7309,2012-12-18 21:15:09,5,219,,,219,5322,4,4.0,1,5.17,0.3311,5.87,29,194.0,0,9402,2,5,2,1,1,0,,382.73,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
65781,2012-12-12 13:22:35,5,137,,,137,117266,4,3.5,0,4.01,0.2147,5.16,12,206.0,0,13901,1,1,3,0,1,1,,,0,,,,1.0,0.0,27.0,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
229291,2013-02-12 13:59:06,14,100,,,55,7245,4,4.5,1,0.0,0.0023,5.17,32,108.75,0,9037,2,100,1,0,1,1,,4218.0,1,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0,0
256496,2013-04-03 16:48:07,5,219,,,219,35676,3,4.5,1,3.76,0.1554,5.36,1,279.0,0,26066,4,82,2,0,1,0,,148.62,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
35641,2013-06-05 09:38:26,5,219,,,219,107439,2,4.0,1,1.79,,0.0,22,99.0,0,23274,1,10,2,0,1,1,,1500.21,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
113562,2013-01-29 08:55:02,5,219,,,219,135763,2,3.5,1,1.39,,4.54,25,64.0,0,2964,2,17,2,1,1,1,-11.0878,244.42,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
133975,2013-03-13 22:56:02,5,59,,,55,5733,4,4.0,1,2.2,0.0416,4.86,9,79.0,0,10010,1,38,1,0,1,1,,5547.63,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
170385,2013-04-16 14:19:39,32,220,,,99,138795,2,2.0,0,0.0,0.0073,4.7,10,72.73,0,24222,1,57,2,0,1,0,,10537.52,0,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0,,0,0
121824,2012-12-20 08:00:49,5,219,,,219,58483,3,4.0,0,2.71,0.0839,4.3,14,65.0,0,12571,1,0,2,0,1,1,,67.93,1,,,,-1.0,0.0,4.0,,,,,,,-1.0,0.0,22.0,,,,,,,-1.0,0.0,22.0,0,,0,0
65528,2012-11-15 09:50:32,5,219,,,219,105779,4,4.5,1,5.15,0.6398,5.62,13,134.0,0,25556,2,34,2,0,1,0,,2568.19,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
147628,2013-05-08 23:09:20,15,55,,,55,1070,4,4.0,1,1.39,,4.76,32,107.19,0,134,1,4,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,0
17746,2013-05-23 16:34:49,5,219,,,219,12651,3,4.5,1,2.56,,5.02,29,159.0,0,12736,1,3,2,2,1,0,,26.51,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
221809,2012-12-01 13:01:45,32,220,,,56,101917,5,4.5,1,5.04,0.0488,5.92,36,216.89,0,16822,2,26,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
240758,2013-05-10 11:10:41,5,219,,,219,101881,2,3.5,1,2.2,,4.59,19,99.0,0,26829,1,4,2,0,1,0,,94.52,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
91026,2013-03-03 19:20:50,5,219,,,219,31566,2,4.5,1,2.48,,4.57,27,80.0,0,10257,2,7,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
